ssvid,shipname_norm,imo,callsign,vessel_class,flag,length_m,tonnage_gt,engine_power,hours,fishing_hours,hours_HS,fishing_hours_HS,gfw_owner,gfw_owner_address,gfw_owner_flag,,owner,owner_source,corporate_actor,corporate_actor_source,main_company,main_company_flag,subsidiaries_and_affiliates,main_company_and_subsidiaries_source,remarks
416004363,JIACHENG168,NA,BJ5087,drifting_longlines,TWN,23.8,78,559.5,6240.01,3760.35,5371.72,3757.45,LAI KUN CHIH,"3F., NO.10, LN. 574, FUJIN ST., SONGSHAN DIST., TAIPEI CITY 105, TAIWAN",TWN,TRUE,"LAI, KUN-CHIH",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
412421021,GANGTAI1,9822700,BZW7B,squid_jigger,CHN,46.67,708,673.25,7239.41,2525.17,6993.19,2525.17,ZHOUSHAN PUTUO DEEP SEA,"216, BINGANG LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,ZHOUSHAN PUTUO DEEP-SEA,GFW,Zhoushan Putuo Deep Sea Fishery Corporation,https://panjiva.com/Zhoushan-Putuo-Deep-Sea-Fishery-Corporation/28869189   https://world-ships.com/company/4b2bdc9e99d2b8c9d76a511bd1de62c1#.W-xvDXpKjwc   https://orbisdirectory.bvdinfo.com/directory-DJOJJIDIGIAIGIBIDIJICIBI.urk,Zhoushan Putuo Deep Sea Fishery Corporation,CHN,NA,NA,NA
416097500,YUANBAO888,8661202,BI2540,drifting_longlines,TWN,57.6,696,1176.89,7313.5,5211.64,7019.31,5209.18,CHIN FUN WEN FISHERIES,"CARE OF OCEAN TREASURE SEAFOOD CO LTD , ROOM 118, 1ST FLOOR, YUGANG E 2ND ROAD, QIANZHEN DISTRICT, KAOHSIUNG CITY, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"CHIN FUN WEN FISHERY CO., LTD.",WCPFC,"CHIN FUN WEN FISHERY CO., LTD.",http://www.hoovers.com/company-information/cs/company-profile.chin_fun_wen_fishery_co_ltd.594f7d8cda0d27b2.html,"Ocean Treasure Seafood CO., LTD.",TWN,Main Company: Ocean Treasure Seafood,https://world-ships.com/company/1b4048bdc36f183d11bb46baa712edd9#.XA6iuJNKjwc  http://www.taiwanexporter.net/frozenseafood/oceantreasure.html  http://www.hoovers.com/company-information/cs/company-profile.ocean_treasure_co_ltd.55898a10756909cf.html  https://oceantreasure.en.taiwantrade.com/product-catalog/all-products.html?page=1&rows=20&productType=&sidx=&sord=&listDisplayMode=detail,"Address for CHIN JIN MING, CHIN JEN WEN, CHIN SIANG WEN, CHIN HSIANG MING, Yuan Bao 888, Chin Chang Ming all the same"
432561000,KOUEIMARU31,9099286,JD2294,drifting_longlines,JPN,30.22,222.49,735.28,5978.01,4262.98,3332.55,2606.8,KONDO BU,61-2 WAKAMIYA AZA TOGURA MINAMISANNRIKUCHO MOTOYOSHI-GUN MIYAGI JAPAN,JPN,TRUE,Kondo Gyogyobu Inc.,IATTC,Kondo Gyogyobu YK,http://www.hoovers.com/company-information/cs/company-profile.kondo_gyogyobu_yk.dcbdb2fce7598b38.html  https://world-ships.net/company/d9ebb5bca398154b5d05dbba97dec203#.XAxz2ZNKjwc,Kondo Gyogyobu YK,JPN,NA,NA,NA
345080023,AZTECA10,8812215,XCCA,tuna_purse_seines,MEX,71.84,1195.67,4476,7439.27,1094.17,2983.05,680.88,PESCA AZTECA,"AV. PUERTO DE MAZATLAN 406 INTERIOR F COL. ALFREDO V. BONFIL 82050 MAZATLÁN, SINALOA MÉXICO",MEX,TRUE,"PESCA AZTECA, S.A. DE C. V.",GFW,"Pesca Azteca, S.A. de C. V.",http://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&company=pesca%20azteca&page=1&company_id=42832&country_id=,PINSA - Pescados Industrializados S.A. de C.V.,MEX,"PINSA group: including PINSA, Pesca Azteca, Mazindustrial",https://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=55361  http://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&company=pesca%20azteca&page=1&company_id=42832&country_id=  https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=22783163,PINSA GROUP is ranked among the most important American in the tuna industry
224654000,DENVER,9426518,EAFV,drifting_longlines,ESP,40.48,497,813.23,8551.08,4628.44,7695.81,4613.74,CELEXUS,"CL. EMILIA PARDO BAZAN, 18-6º-IZQ. A CORUÑA15005 A CORUÑA",ESP,TRUE,CELEXUS S.L.,ICCAT,CELEXUS S.L.,http://www.hoovers.com/company-information/cs/company-profile.celexus_sl.c23964d977434a46.html   https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=291662306,CELEXUS S.L.,ESP,NA,NA,NA
432322000,KAIHOUMARU5,9262479,7MGG,drifting_longlines,JPN,50.9,473.88,1324,3880.84,527.7,1037.04,416.05,OKINAWA KEN,"1-2-2,IZUMIZAKI,NAHA-SHI,OKINAWA,JAPAN",JPN,TRUE,OKINAWA KEN,WCPFC,Japanese Prefecture,NA,RESEARCH/GOVERNMENT,NA,NA,NA,NA
416001567,JINCHUANYI,NA,BJ4630,drifting_longlines,TWN,27.9,79.22,559.5,6844.11,5223.43,6173,5223.43,LIN CHENG CHUNG,"NO.54-1, CHAOLONG RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92844, TAIWAN (R.O.C.)",TWN,TRUE,"LIN, CHENG-CHUNG",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
416000221,CHAOYI6,NA,BJ4306,drifting_longlines,TWN,22.05,71.45,462.52,6903.83,5639.68,6649.26,5639.68,LIN KAU HSIN,"NO.2-8, ZHONGHUA RD., LIUQIU TOWNSHIP, PINGTUNG COUNTY 92942, TAIWAN",TWN,TRUE,LIN KAU HSIN,WCPFC,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel: Vessel Name: Checked with Marine Traffic
412676580,DONGYU1509,NA,NA,drifting_longlines,CHN,40.58,295.64,727.35,8221.43,5011.66,7186.09,5011.66,ZHEJIANG INDUSTRIAL GROUP,"DAGAN, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"Zhejiang Xingpeng Ocean Fisheries Co., LTD",WCPFC,"Zhejiang Xingpeng Ocean Fisheries Co., LTD",https://world-ships.net/company/ea88d7a1736f153047cbeb9f6db3bb3b#.W2OmI9hKgWo   https://www.emis.com/php/company-profile/CN/Zhejiang_Xing_Peng_Ocean_Fisheries_Ltd__%E6%B5%99%E6%B1%9F%E5%85%B4%E9%B9%8F%E8%BF%9C%E6%B4%8B%E6%B8%94%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8__en_5124920.html,"Zhejiang Sheng Haida Co., Ltd.",CHN,"Zhejiang Sheng Haida Co., Ltd. Owns 100%",https://www.emis.com/php/company-profile/CN/Zhejiang_Xing_Peng_Ocean_Fisheries_Ltd__%E6%B5%99%E6%B1%9F%E5%85%B4%E9%B9%8F%E8%BF%9C%E6%B4%8B%E6%B8%94%E4%B8%9A%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8__en_5124920.html,"Limited information on Zhejiang Sheng Haida Co., Ltd. Could be a shell company"
416249900,YUHYEOU136,9813589,BH3478,drifting_longlines,TWN,40.9,336,821.76,8712.68,5647.03,7654.89,5621.42,UNIFISHERIES ENTERPRISE,"2ND FLOOR, 296, MINSHENG 1ST ROAD, XINXING DISTRICT, KAOHSIUNG CITY, 80045, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"UNIFISHERY ENTERPRISE CO., LTD.",ICCAT,"UNIFISHERY ENTERPRISE CO., LTD.",http://www.hoovers.com/company-information/cs/company-profile.unifishery_enterprise_co_ltd.5625f4dfb23e926a.html  https://world-ships.com/company/cd3802d51485317be6ae1a9d21885d69#.XB14THeZNn4  https://www.bloomberg.com/profiles/companies/6653240Z:TT-unifishery-enterprise-co-ltd  https://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&letter=u&page=13&company_id=114950&country_id=  https://www.emis.com/php/company-profile/TW/UNIFISHERY_ENTERPRISE_CO_LTD__%E6%98%B1%E5%8F%8B%E4%BC%81%E4%B8%9A%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B8__en_3570001.html,"UNIFISHERY ENTERPRISE CO., LTD.",TWN,NA,NA,Vessel Name: Checked with Marine Traffic
518107000,SOUTHERNHORIZON,8940995,WDE9588,drifting_longlines,USA,27.25,179.5,433.17,2405.89,247.31,416.46,149.46,PAC HORIZON,"1250 SANTA BARBARA STREET SAN DIEGO, CA 92107-3960 UNITED STATES",USA,TRUE,"GIBBS, JOHN",WCPFC,F/V PAC HORIZON INC,"http://www.hoovers.com/company-information/cs/company-profile.f-v_pac_horizon_inc.3228463112fc9ad9.html   http://www.buzzfile.com/business/F.s.V-Pac-Horizon,-Inc.-619-224-4949 owner address matches corporate actor  https://world-ships.net/company/774a7016c25fa9b0f7acebb278bc3c4e#.XB6hMs9Khn4   https://www.manta.com/c/mt1764p/f-v-pac-horizon-inc",F/V PAC HORIZON INC,USA,NA,NA,(flag is listed in WCPFC as USA GFW has COK possible flag of convenience); Vessel Name: Checked with Marine Traffic
572198220,PYTHON181,NA,NA,pots_and_traps,TUV,56.03,2007.96,1814.09,1195.78,1.19,233.88,1.04,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431410000,TOKUEIMARU17,9810745,7JXY,pole_and_line,JPN,58.84,499,1478,7637.7,2441.58,3840.3,1687.21,OKINAKA HIROKI,"1-9,NAKAMURA-CHO,OWASE-SHI,MIE-KEN,JAPAN",JPN,TRUE,HIROKI OKINAKA,GFW,TOKUEIMARU,http://www.hoovers.com/company-information/cs/company-profile.tokueimaru.0502f0d44ecad494.html  https://world-ships.net/company/0388977868cbda905dbca89f3ec55ff2#.XCbKMs9Kjwc,TOKUEIMARU,JPN,NA,NA,Hoovers link has Hiroki Okinaka as the proprietor for TOKUEIMARU and address matches
416002407,TENNMINGYANG888,8778861,BJ4792,drifting_longlines,TWN,28.2,97.2,484.9,7799.18,6306.6,4029.42,3575.35,HSU SHENG CHANG,"NO.56, CHAOLONG RD., DONGGANG TOWNSHIP, PINGTUNG COUNTY 92844, TAIWAN",TWN,TRUE,HSU S-C (EFFECTIVE 2004-09-01) IMO COMPANY NUMBER 4231966 NATIONALITY OF REGISTRATION CHINESE TAIPEI,GFW,SHENG-CHANG HSU,https://world-ships.com/company/9f51a0f53ec3116a536b2d0dd84d2910#.XCa3js9Kjwc,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor: Vessel Name: Checked with Marine Traffic
544101120,NAOEROSTAR,NA,NA,tuna_purse_seines,NRU,75.68,2224.39,3294.48,1512.15,329.77,554,199.19,NAURU FISHERIES DEVELOPMENT,"P.O BOX 404, ANIBARE DISTRICT, REPUBLIC OF NAURU",NRU,TRUE,Nauru Fisheries Development Corporation,WCPFC,Nauru Fisheries Development Corporation,http://sillaholdings.com/eng/intro/food.html,Silla Holdings,KOR,Main Company: Silla Holdings,http://sillaholdings.com/eng/intro/food.html,IMO MT
367148380,CRYSAL,NA,WDD4711,drifting_longlines,USA,21.95,82,361.73,475.76,263.03,294.63,167.39,AN BANG,"2244 JENNIE ST., HONOLULU, HI 96819, USA",USA,TRUE,V & N LLC,IATTC,V & N LLC,https://world-ships.net/company/a96f75ee0cd682fabf9d5bb080f0b24c#.XB6EbM9Khn4,V & N LLC,USA,NA,NA,Only one source found for corporate actor: Vessel Name: Checked with Marine Traffic
417001308,ANJALA4,NA,NA,drifting_longlines,LKA,18.92,58.55,275.51,1545.94,340.37,946.02,336.88,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416198500,YULONGFA36,NA,BJ4931,drifting_longlines,TWN,29.7,99,746,7137.56,4237.9,6074.98,4201.66,HUNG CHIN JUI,"23-4, XINYUAN TOWNSHIP, PINGTUNG COUNTY, 93248, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"HUNG, CHIN-JUI",WCPFC,NA,NA,NA,NA,NA,NA,Nothing found for owner of vessel: Vessel Name: Checked with Marine Traffic
503062440,TERRITORYCOMMANDER,NA,NA,set_longlines,AUS,31.34,257.71,635.67,1340.82,7.75,12.32,3.38,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
412420109,LIAOJINYU78,7920106,BZ8UO,squid_jigger,CHN,44.7,592,983.7,8232.46,2277.81,8026.38,2277.81,ZHOUSHAN HONGRUN OCEAN,"SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,ZHOUSHAN HONGRUN OCEAN,GFW,ZHOUSHAN HONGRUN OCEAN FISHERIES CO LTD,https://panjiva.com/Zhoushan-Hongrun-Ocean-Fisheries-Co-Ltd/34833791 http://www.chaojixinxi.com/waimaogongsi/show.php?id=301818  https://world-ships.com/company/9aa7b4818436dadc9d94e7bcc191afba#.XAHzIpNKjwc   http://www.hoovers.com/company-information/cs/company-profile.zhoushan_hongrun_blue-waters_fishery_coltd.3ac7fb786cedbe1e.html    http://www.hoovers.com/company-information/company-search.html?term=zhoushan%20hongrun,"Zhoushan Hongrun Ocean Fisheries Co., Ltd",CHN,NA,NA,Zhoushan Hongrun is found as a shipping and fishing and research company according to hoovers
416001926,LONGWANGSHING,NA,BJ3921,drifting_longlines,TWN,22.8,68.58,373,3032.82,949.31,2792.07,949.31,WANG WUN SIAN,"11, LANE 14, WUFU 4TH ROAD, YANCHENG DISTRICT, KAOHSIUNG CITY, 80344, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"WANG, WUN-SIAN",GFW,NA,NA,NA,NA,NA,NA,Nothing found on owner for vessel
251526000,JONAEDVALDS,7414195,TFLK,other_purse_seines,ISL,70.67,1741.77,4080,8736.21,962.36,323.98,179.53,SKINNEY THINGANES HF,NA,ISL,TRUE,Skinney-Thinganes hf,maritime connector,Skinney-Thinganes hf,https://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=140268   http://www.sth.is/SidurEN/skipin.html  http://www.hoovers.com/company-information/cs/company-profile.skinney-thinganes_hf.9a228569877cbdd1.html https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=145635587  https://world-ships.net/company/47803cf554f742537533d36ecf05e84f#.XBbJRRNKhn4,Iceland Pelagic ehf,ISL,Main Company: Iceland Pelagic ehf,https://www.fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=140268,NA
900028968,FUYUANYU88818,NA,NA,tuna_purse_seines,NA,60.68,1407.3,937.07,1682.49,736.66,1246.24,719.67,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
440646000,DONGWON,8610631,HLLS,drifting_longlines,KOR,49.65,387.17,879.94,8468.56,5170.87,6050.13,4104.5,DONGWON INDUSTRIES,"DONGWON INDUSTRIES CO., LTD. /68, MABANG-RO, SEOCHO-GU, SEOUL, KOREA",KOR,TRUE,"Dongwon Industries Co., Ltd.",WCPFC,"Dongwon Industries Co., Ltd.",http://fis.com/fis/companies/details.asp?l=e&company_id=158156,"Dongwon Enterprise Co., Ltd.",KOR,"Parent:  Dongwon Enterprise Co., Ltd. Subsidiaries: Dongbu Express Co., Ltd., Dongbu Gosok Corporation, Societe De Conserverie En Afrique Sa, Panapesca Fishing, Inc, Aju Logistics, StarKist Tuna  Subsidiaries to  Dongwon Enterprise Co., ltd.: Subsidiaries: Dongwon F&B Co., Ltd., Starkist Seafood Co. - Headquearters, Dongwon Home Food, Dongwon Industries Co., Ltd",google search and http://fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=155923,NA
431602128,YUUZINMARU53,NA,NA,drifting_longlines,JPN,25.76,117.55,461.77,5182.79,3282.9,3176.22,2280.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
520020000,WINFULL1,8696831,3DVU,drifting_longlines,FJI,32,111.3,447.3,6799.45,5582,1023.37,933.72,WINFULL FISHING,"33 FREESTON RD, WALU BAY, SUVA, FIJI.",FJI,TRUE,Winfull Fishing Co Ltd,WCPFC,Winfull Fishing Co Ltd,https://world-ships.net/company/e4022e0bf053a6ec319f2606e1177be5#.W2OvQXeZPwc  http://www.yellowpages.com.fj/listings/7630/  https://www.importgenius.com/suppliers/win-full-fishing-co-ltd,Golden Ocean Fish Limited,FJI,"Address matches to Golden Ocean Fish Limited (33 Freeston Rd, Walu Bay, Suva, Fiji): Affiliated and sells to Lindgren-pitman,inc",https://fis.com/fis/companies/details.asp?l=e&company_id=57545   https://www.goldenoceanfish.com/index.php?option=com_content&view=article&id=60&Itemid=54  https://www.importgenius.com/suppliers/win-full-fishing-co-ltd,Vessel Name: Checked with Marine Traffic
200006661,C,NA,NA,squid_jigger,CHN,62.21,1049.8,1773.86,5502.03,739.13,4222.82,739.13,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
367396870,PACIFICREFLECTION,7398389,WCZ2349,drifting_longlines,USA,28.56,165,542.15,5184.93,680.95,752.11,491,BLUE DRAGON II FISHERIES,"15632 BRIARCLIFF ST., WESTMINSTER, CA 92683, USA",USA,TRUE,Gunn Pacific Reflection LLC,IATTC,Gunn Pacific Reflection LLC,https://world-ships.net/company/221c9012113eb5c42e347132549459ce#.XALcaJNKjwc http://www.hoovers.com/company-information/cs/company-profile.gunn_pacific_reflection_llc.02beb3497f624cc8.html   http://www.buzzfile.com/business/Gunn-Pacific-Reflection-LLC-206-281-7145    https://www.manta.com/c/mml031v/gunn-pacific-reflection-llc,Gunn Pacific Reflection LLC,USA,Part of the Hawaii Longline Association,http://files.hawaii.gov/ethics/orgexp/2017/ORG-1958-2017-01_Kfx10-14380.pdf,Vessel Name: Checked with Marine Traffic
367003760,SEAHUNT,8940220,WDJ2875,drifting_longlines,USA,23.68,134,500.57,6820.76,2594,4393.9,2396.58,PAC RIM LEASING,"2290 ALAHAO PL UNIT 100, HONOLULU, HI 96819-2283, USA",USA,TRUE,PAC RIM LEASING LLC,WCPFC,Hawaiian Fresh Seafood Inc. / Pac Rim Leasing LLC,http://www.hoovers.com/company-information/cs/company-profile.hawaiian_fresh_seafood.daa43961b88aad42.html https://www.hawaiianfreshseafood.com/  https://www.manta.com/c/mtm0qvq/hawaiian-fresh-seafood-inc  https://www.bbb.org/us/hi/honolulu/profile/wholesale-seafood/hawaiian-fresh-seafood-1296-53045494  https://opencorporates.com/companies/us_hi/126386C5,"Hawaiian Fresh Seafood, Inc",USA,"Main Company: Hawaiian Fresh Seafood Affiliated with Pac Rim Marketing Group, Inc","https://www.loopnet.com/Listing/2290-Alahao-Pl-Honolulu-HI/13857964/  https://www.hawaiianfreshseafood.com/   Same owner, Pac Rim Marketing does ""pecialized Asian language marketing services, combined with the support of PRTech and its Asia-Pacific office located in Tokyo, make the firm a leading specialist at helping businesses and organizations in Hawaii and North America grow their market share of travelers from Asia""  http://www.pacrimmarketing.com/About-Us/Who-We-Are.aspx    https://bizstanding.com/p/pac+rim+marketing+group+inc-180302166",Address has an image of the company logo on the house picture
431053000,TATSUMARU68,8944147,JCGP,drifting_longlines,JPN,51.17,395.75,676.62,3450.95,1343.51,3304.44,1341.24,KODAMA,"1-17-29,SHINHAMA-CHO,SHIOGAMA-SHI,MIYAGI,JAPAN",JPN,TRUE,Kodama Gyogyo Inc.,IATTC,Kodama Gyogyo YK,http://www.hoovers.com/company-information/cs/company-profile.kodama_gyogyo_yk.7df62a7250ffd2ec.html   https://world-ships.net/company/cb63fe8f61dfeb660eba65ef69f1af66#.XAxyl5NKjwc  http://www.maritime-database.com/company.php?cid=305224,Kodama Gyogyo YK,JPN,NA,NA,NA
416002447,SHINLIANFA36,NA,BJ4800,drifting_longlines,TWN,28.2,98.86,700.49,6626.6,4706.52,3798.29,3113.4,SYU LIEN FA,"10-29, FUXING ROAD, LIUQIU TOWNSHIP, PINGTUNG COUNTY, 92942, CHINA, REPUBLIC OF (TAIWAN)",TWN,TRUE,"SYU, LIEN-FA",WCPFC,LIEN-FA SYU,https://world-ships.net/company/dc4aaa2a54c924ed2bfc516eb676bf68#.XClWas9Kjwc,NA,NA,NA,NA,World ships link found for owner name but not a corporate actor: Vessel Name: Checked with Marine Traffic
412401260,ZHOUYU809,NA,BKWI,squid_jigger,CHN,38.52,279,668.37,1852.59,272.34,1780.25,272.34,CHINA AQUATIC PRODUCTS,"1, XINGHAI LU, SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"CHINA AQUATIC PRODUCTS (EFFECTIVE 1996-08-25) IMO COMPANY NUMBER 4231025 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,CAPPMA - China Aquatic Products Processing & Marketing Association,http://fis.com/fis/companies/details.asp?l=e&filterby=companies&company=CAPPMA&page=1&company_id=129215&country_id=  https://www.seafoodsource.com/supplier-directory/China-Aquatic-Products-Processing-Marketing-Association-CAPPMA,CAPPMA China Aquatic Products Processing & Marketing Association,CHN,NA,NA,NA
417000300,LORENS3,NA,NA,drifting_longlines,LKA,20.25,39.07,397.5,2233.7,909.78,1683.46,899.96,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
431796000,TAIKEIMARU1,9037953,JRTG,tuna_purse_seines,JPN,58.66,1209.39,1912,6602.47,259.38,4033.81,226.55,TAIKEI,"3-13-7, SAKANA-MACHI, ISHINOMAKI-SHI, MIYAGI-KEN",JPN,TRUE,"TAIKEI GYOGYO CO., LTD.",WCPFC,"TAIKEI GYOGYO CO., LTD.",http://fis.com/fis/companies/details.asp?l=e&filterby=companies&letter=t&page=1&company_id=49277&country_id=jp           https://www.bloomberg.com/profiles/companies/8066766Z:JP-taikei-gyogyo-kk,"TAIKEI GYOGYO CO., LTD.",JPN,NA,NA,NA
412420691,JINHAI856,NA,BZ3VG,squid_jigger,CHN,44.98,496,662,6446.47,1340.31,5640.02,1336.34,ZHOUSHAN HONGPU OCEAN FISHERIES,"SHENJIAMEN JIEDAO, PUTUO QU, ZHOUSHAN, ZHEJIANG, CHINA.",CHN,TRUE,"ZHOUSHAN HONGPU OCEAN FISHERY (EFFECTIVE 2011-09-15) IMO COMPANY NUMBER 4231192 NATIONALITY OF REGISTRATION CHINA, PEOPLE'S REPUBLIC OF",GFW,ZHOUSHAN HONGPU OCEAN FISHERY CO LTD,https://world-ships.net/company/9e4b79c3d660e243906bfdc55e56fe2a#.XAHwppNKjwc    https://panjiva.com/Zhoushan-Ocean-Fishery-Co-Ltd-Hong-Pu/37558833   http://www.hoovers.com/company-information/cs/company-profile.zhoushan_hongpu_blue-waters_fishery_coltd.4f4369430764602e.html,"Zhoushan Hongpu Ocean Fishery Co., Ltd",CHN,NA,NA,"Hoovers website has the right address, slightly different name and very low income comparatively to the amount of vessels because it is an aquaculture branch of company: Vessel Name: Checked with Marine Traffic"
735057573,VIASIMOUN,7809285,HC2913,tuna_purse_seines,ECU,68.94,1559.67,2984,4739.2,691.43,3343.1,614.86,NEGOCIOS INDUSTRIALES REAL NIRSA,AVENIDA CARLOS LUIS PLAZA DAÑÍN S/N AVENIDA DEMOCRACIA (CIUDADELA ATARAZANA) JUNTO AL BOLOCENTRO 2000 GUAYAQUIL ECUADOR,ECU,TRUE,NEGOCIOS INDUSTRIALES REAL,maritime connector,Negocios Industriales Real S.A. - N.I.R.S.A.,http://fis.com/fis/companies/details.asp?l=e&filterby=companies&company=negocios&page=1&company_id=19948&country_id=ec,Negocios Industriales Real S.A. - N.I.R.S.A.,ECU,NA,NA,Vessel Name: Checked with Marine Traffic
224745000,ALBONIGA,8613267,EDKU,tuna_purse_seines,ESP,54.5,940,1481.3,6301.83,882.67,2724.96,555.87,ATUNEROS CONGELADORES Y TRAN FRI,"LAMERA, 1|BERMEO|48370|VIZCAYA",ESP,TRUE,ATUNEROS CONGELADORES Y TRAN. FRI. S.A.,IOTC,ATUNEROS CONGELADORES Y TRAN. FRI. S.A.,http://www.fis.com/fis/companies/details.asp?l=s&filterby=companies&company=Atunsa&page=1&company_id=11518&country_id=,Atunsa - Atuneros Congeladores y Transportes Frigorificos S.A.,ESP,ATUNSA,http://www.fis.com/fis/companies/details.asp?l=s&filterby=companies&company=Atunsa&page=1&company_id=11518&country_id=,NA
70606058,HOSNWANGWEIYI,NA,NA,drifting_longlines,NA,36.65,313.15,391.63,3694.22,2103.51,1261.72,399.37,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
416002906,FUMAN178,NA,NA,drifting_longlines,TWN,35.13,292.42,681.67,1905.41,21.78,195.56,21.48,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
440648000,TONINA3,8821565,6NKJ,drifting_longlines,KOR,51.31,449.16,891.9,7462.9,5938.97,6922.15,5637.11,DONGWON INDUSTRIES,"#275, YANGJAE-DONG, SEOCHO-GU, SEOUL, KOREA",KOR,TRUE,"Dongwon Industries Co., Ltd.",WCPFC,"Dongwon Industries Co., Ltd.",http://fis.com/fis/companies/details.asp?l=e&company_id=158156,"Dongwon Enterprise Co., Ltd.",KOR,"Parent:  Dongwon Enterprise Co., Ltd. Subsidiaries: Dongbu Express Co., Ltd., Dongbu Gosok Corporation, Societe De Conserverie En Afrique Sa, Panapesca Fishing, Inc, Aju Logistics, StarKist Tuna  Subsidiaries to  Dongwon Enterprise Co., ltd.: Subsidiaries: Dongwon F&B Co., Ltd., Starkist Seafood Co. - Headquearters, Dongwon Home Food, Dongwon Industries Co., Ltd",google search and http://fis.com/fis/companies/details.asp?l=e&filterby=companies&=&country_id=&page=1&company_id=155923,NA
412331064,LURONGYUANYU210,NA,BBZS4,drifting_longlines,CHN,38.02,276,748.82,6504,5214.89,6006.9,5191.72,RONGCHENG OCEAN FISHERIES,RONGCHENG SHANDONG,CHN,TRUE,"RONGCHENG OCEAN FISHERY CO.,LTD",WCPFC,"Rongcheng Ocean Fishery Co., LTD",https://world-ships.com/company/4afdeb1296b1297bc3d9f954e58fa8ae#.XAgLLpNKjwc    http://business.abidjan.net/AL/a/54447.asp,"Rongcheng Ocean Fishery Co., LTD",CHN,"Rongcheng Ocean Fishery Co., LTD true actor",http://vip.stock.finance.sina.com.cn/corp/view/vCB_AllBulletinDetail.php?stockid=sz200992&id=3086881,"Rongcheng Deep Sea Fisheries Co., Ltd. And RONGCHENG OCEAN FISHERY CO., LTD have the same address but actual address matches to only Rongcheng ocean fishery co., ltd"
412699820,HUAYING207,NA,NA,squid_jigger,CHN,44.37,491,769.82,8335.09,2898.92,8177.75,2898.92,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,Vessel Name: Checked with Marine Traffic
